대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
용인대학교,경기,수시,교과성적우수자 특별전형,골프학부,25,확인필요,,,
용인대학교,경기,수시,교과성적우수자 특별전형,학년도 수시 학생부 위주 자율전공,1,확인필요,,,
