대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
선문대학교,충남,수시,"∙ 학생부교과: 1,395명(61.5%) ∙ 학생부교과: 1,403명(61.5%)",학생부교과,395,확인필요,,,
선문대학교,충남,수시,∙ 학생부교과면접: 111명(4.9%) ∙ 학생부교과면접: 111명(4.9%),학생부교과,111,확인필요,,,
선문대학교,충남,수시,∙ 학생부교과면접: 111명(4.9%) ∙ 학생부교과면접: 111명(4.9%),학생부,273,확인필요,,,
선문대학교,충남,수시,∙ 학생부교과면접: 111명(4.9%) ∙ 학생부교과면접: 111명(4.9%),인문사회계열,60,확인필요,,,
선문대학교,충남,수시,(일반전형) 합산,정시 학생부,051,확인필요,,,
