대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
중앙대학교,서울,수시,학생부교과(지역균형) 503(10.0%) 505(10.0%) -,학 생부교과,25,확인필요,,,
중앙대학교,서울,수시,1. 학생부교과(지역균형),학생부교과,20,확인필요,,,
중앙대학교,서울,수시,1. 학생부교과(지역균형),고교과정 중 본교에서 제시하는 최소 이수과,20,교과 90%,,,
