대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
경성대학교,부산,수시,"일반전형 국어, 수학, 영어, 탐구(사회, ◦단, 영어는 등급을 표준점수로 환산하여 반영",정시 일반전형 사진학과,5,확인필요,,,
경성대학교,부산,수시,◦지역인재Ⅱ전형 : 5명 ◦지역인재Ⅱ전형 : 폐지,전체 전체 부,5,확인필요,,,
경성대학교,부산,수시,나. 전형방법 : 학생부 교과 100%,학교생활기록부,10,학생부 교과 10%,,,
경성대학교,부산,수시,나. 전형방법 : 학생부 교과 20%(12.90%) + 학생부 출결 10%(6.45%) + 서류 70%(80.65%),학생부 교과,5,학생부 교과 20%,,,
