대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
광운대학교,서울,수시,1. 학생부교과【지역균형전형】 주요사항 변경,학생부교과,198,확인필요,,,
광운대학교,서울,수시,1. 학생부교과【지역균형전형】 주요사항 변경,전체 학과,126,확인필요,,,
광운대학교,서울,수시,1. 학생부교과【지역균형전형】 주요사항 변경,일부학과,65,확인필요,,,
