대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
동아대학교,부산,수시,"※ 수시모집 학생부교과(지역의사제 광역권, 진료권) 세부 모집인원",신소재공학과,6,확인필요,,,
