대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
한남대학교,대전,수시,❏ 수시 학생부 교과성적 반영방법 ❏ 수시 학생부 교과성적 반영방법,합대학,725,확인필요,,,
한남대학교,대전,수시,교과우수자,년제 종합대학,500,확인필요,,,
