대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
성공회대학교,서울,수시,라. 정시모집(정원 외) - 학생부교과 11,성성성공공공회회회대대대학,391,확인필요,,,
성공회대학교,서울,수시,전형유형 학생부교과 학생부교과,소프트웨어융합학부,0,확인필요,,,
성공회대학교,서울,수시,다. 학생부 교과영역 반영 방법(수시 모집-학생부교과),학생부위주 전공,1,확인필요,,,
성공회대학교,서울,수시,다. 학생부 교과영역 반영 방법(수시 모집-학생부교과),학생부,2,확인필요,,,
성공회대학교,서울,수시,1) 학생부교과,학생부,3,확인필요,,,
