대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
서원대학교,충북,수시,지역인재전형,체육교육과,2,확인필요,,,
서원대학교,충북,수시,지역인재전형,레저스포츠학부,2,확인필요,,,
