대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
단국대학교,경기,수시,12. 학생부위주_학생부교과 [지역균형선발],학생부,519,확인필요,,,
단국대학교,경기,수시,13. 학생부위주_학생부교과 [학생부교과우수자],학생부,351,교과 65%,,,
단국대학교,경기,수시,14. 학생부위주_학생부교과 [지역메디바이오인재],학생부,52,교과 95%,,,
단국대학교,경기,수시,14. 학생부위주_학생부교과 [지역메디바이오인재],단국대학,300,교과 95%,,,
단국대학교,경기,수시,14. 학생부위주_학생부교과 [지역메디바이오인재],퇴계혁신칼리지는 계열,430,교과 10%,,,
