대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
나사렛대학교,충남,수시,정시모집 일반전형 정시모집 일반전형,교직 과,17,확인필요,,,
나사렛대학교,충남,수시,(전형명) 창의융합인재 지역인재2 창의 합계,충남재활고용학과,17,학생부 교과: 중등특수교육과 면접 반영. ※ 학생부종합(서류형): 학생부 서류 100%,,,
나사렛대학교,충남,수시,(전형명) 창의융합인재 지역인재2 창의 합계,항공호텔관광경영학과,00,학생부 교과: 중등특수교육과 면접 반영. ※ 학생부종합(서류형): 학생부 서류 100%,,,
나사렛대학교,충남,수시,(전형명) 창의융합인재 지역인재2 창의 합계,전공 금융부동산학과,00,학생부 교과: 중등특수교육과 면접 반영. ※ 학생부종합(서류형): 학생부 서류 100%,,,
