대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
백석대학교,충남,수시,• 지역인재 전형,전교육과,2,확인필요,,,
백석대학교,충남,수시,• 지역인재 전형,학생부,3,확인필요,,,
백석대학교,충남,수시,• 지역인재 전형,기 독 교 학 부,8,확인필요,,,
백석대학교,충남,수시,• 지역인재 전형,사회복지학부,8,확인필요,,,
백석대학교,충남,수시,지역인재 장학금 • 1학기 수업료의 일정액(100만원),체육특기자 전형 중 대학,2,확인필요,,,
