대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
충남대학교,대전,수시,3. 학생부교과전형 교과성적 산출 방법 변경,학생부교과전형 교과,27,확인필요,,,
충남대학교,대전,수시,학생부교과 지역인재 저소득층학생,학생부,10,확인필요,,,
충남대학교,대전,수시,학생부교과 지역인재 저소득층학생,의과대학,10,확인필요,,,
충남대학교,대전,수시,※ [지역인재 저소득층]의 경우 수시모집 학생부교과 지역인재 저소득층전형 미충원으로 인한 이월 발생 시 선발,건축학과,20,확인필요,,,
