대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
대전대학교,대전,수시,지역인재Ⅰ/Ⅱ전형 214명/4명,학년도 예과,214,확인필요,,,
대전대학교,대전,수시,지역인재Ⅰ/Ⅱ전형 214명/4명,군사학과,40,확인필요,,,
대전대학교,대전,수시,학생부교과 사회통합전형 26명 64.8%(66.5%),학생부교과,26,확인필요,,,
대전대학교,대전,수시,학생부교과 사회통합전형 26명 64.8%(66.5%),학생부,213,확인필요,,,
대전대학교,대전,수시,지역인재Ⅰ,의과대학,10,확인필요,,,
