대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
조선대학교,광주,수시,"지역인재전형 1,033명(21.9%) 1,050명(22.2%)",학교생활기록부,033,확인필요,,,
조선대학교,광주,수시,[수시] 학생부교과(군사학과전형),전형총점은 선택과목 가산점 적용으로 총점을 초과,30,확인필요,,,
조선대학교,광주,수시,[수시] 학생부교과(지역의사선발전형),해당지역의 고등학교에서 교육과,5,확인필요,,,
조선대학교,광주,수시,[수시] 학생부교과(지역의사선발전형),학교생활기록부,24,확인필요,,,
