대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
아신대학교,경기,수시,수시 일반전형 및 특별전형  정원내 : 130 명 2027. 9. 20.(월) - 23.(목),종교문화콘텐츠학과,130,확인필요,,,
아신대학교,경기,수시,수시 일반전형 및 특별전형  정원내 : 130 명 2027. 9. 20.(월) - 23.(목),인문사회계열,9,확인필요,,,
아신대학교,경기,수시,학생부교과 신학과 고등학교 졸업(예정)자 또는 법령에 의하여 이와 동등 이상의,외국의 고등학교 과,3,학생부교과 60%,,,
