대학명,지역,전형구분,전형명,학과명,모집인원,전형요소_반영비율,수능최저,원서접수,비고
전남대학교2028,미상,수시,수능 수능(지역인재) 37 37 [일괄선발] 수능 100% 미적용,학생부,26,확인필요,,,
전남대학교2028,미상,수시,수능 수능(지역인재) 37 37 [일괄선발] 수능 100% 미적용,수학과,2,확인필요,,,
